vendor_id,vendor_name,business_category,city,user_id,service_id,service_name,customer_segment,price,competitor_price,discount,action,booking,completion,revenue,timestamp,hour,weekday,session_duration,views_count,clicks_count,bookings_count,completions_count,rating,weather,festival_flag,popularity_score,conversion_rate,demand_score,recommendation_score,peak_time_flag
1,UrbanCare Services,Service,Bhopal,61,94477,Massage Therapy,family,2910.42,3408.99,0.04,click,0,0,0.0,2025-11-04 05:41:00,5,1,301,13,5,1,0,3.67,cold,1,0.23,0.0,0.138,0.14,0
1,UrbanCare Services,Service,Bhopal,2317,44354,AC Repair,working_professional,2319.74,2282.07,0.04,view,0,0,0.0,2025-12-11 20:19:00,20,3,290,5,1,0,1,4.27,sunny,0,0.08,0.167,0.115,0.108,1
1,UrbanCare Services,Service,Bhopal,1178,19223,Laptop Repair,family,1184.96,1274.71,0.27,complete_service,0,1,1184.96,2025-12-09 16:42:00,16,1,43,8,7,5,1,4.34,cold,1,0.213,0.111,0.172,0.185,0
1,UrbanCare Services,Service,Bhopal,1957,7889,Home Cleaning,senior,2047.85,2135.71,0.09,view,0,0,0.0,2025-02-17 05:05:00,5,0,411,21,19,3,1,4.07,hot,1,0.493,0.045,0.314,0.291,0
1,UrbanCare Services,Service,Bhopal,2257,25426,Nail Treatment,working_professional,2768.99,3154.76,0.17,click,0,0,0.0,2025-06-21 05:09:00,5,5,150,16,12,6,6,4.87,sunny,1,0.393,0.353,0.377,0.435,0
1,UrbanCare Services,Service,Bhopal,2551,50136,Electric Repair,working_professional,2797.54,2595.06,0.22,view,0,0,0.0,2025-03-17 18:59:00,18,0,825,4,3,1,0,4.41,cloudy,0,0.09,0.0,0.054,0.059,1
1,UrbanCare Services,Service,Bhopal,1332,11412,Plumbing Service,senior,937.46,1024.82,0.12,view,0,0,0.0,2025-03-28 02:32:00,2,4,377,26,6,1,1,4.75,cold,0,0.417,0.037,0.265,0.296,0
1,UrbanCare Services,Service,Bhopal,930,6391,Car Wash,student,791.8,723.98,0.22,click,0,0,0.0,2025-01-05 02:18:00,2,6,559,11,5,2,0,4.33,sunny,1,0.21,0.0,0.126,0.129,0
1,UrbanCare Services,Service,Bhopal,2501,94477,Massage Therapy,family,2307.04,2651.34,0.07,click,0,0,0.0,2025-07-01 22:37:00,22,1,644,26,20,12,0,4.33,sunny,1,0.627,0.0,0.376,0.425,0
1,UrbanCare Services,Service,Bhopal,2363,25426,Nail Treatment,working_professional,2643.82,2513.2,0.03,book_service,1,0,0.0,2025-09-04 14:36:00,14,3,806,1,1,0,1,3.85,cold,0,0.027,0.5,0.216,0.254,0
1,UrbanCare Services,Service,Bhopal,2093,26024,Beard Trim,senior,1494.94,1489.71,0.0,view,0,0,0.0,2025-09-13 21:48:00,21,5,94,4,1,1,1,3.58,cloudy,1,0.073,0.2,0.124,0.132,1
1,UrbanCare Services,Service,Bhopal,2894,50136,Electric Repair,senior,1851.52,1946.75,0.03,view,0,0,0.0,2025-06-27 09:23:00,9,4,210,2,0,0,1,4.03,sunny,0,0.03,0.333,0.151,0.17,0
1,UrbanCare Services,Service,Bhopal,911,94477,Massage Therapy,working_professional,689.75,799.38,0.04,view,0,0,0.0,2025-03-02 08:31:00,8,6,346,20,20,10,4,3.75,rainy,0,0.547,0.19,0.404,0.4,0
1,UrbanCare Services,Service,Bhopal,1065,94477,Massage Therapy,senior,2846.84,2748.17,0.2,view,0,0,0.0,2025-07-02 04:55:00,4,2,29,23,0,1,0,4.38,cloudy,0,0.313,0.0,0.188,0.162,0
1,UrbanCare Services,Service,Bhopal,2248,70332,Hair Coloring,student,894.87,1051.97,0.06,book_service,1,0,0.0,2025-02-21 00:28:00,0,4,139,19,11,8,7,4.54,rainy,1,0.44,0.35,0.404,0.479,0
1,UrbanCare Services,Service,Bhopal,1689,47323,Makeup Service,family,534.62,529.12,0.07,book_service,1,0,0.0,2025-06-19 00:46:00,0,3,290,2,1,0,0,3.83,sunny,0,0.037,0.0,0.022,0.019,0
1,UrbanCare Services,Service,Bhopal,1896,26024,Beard Trim,student,2018.74,2243.26,0.2,view,0,0,0.0,2025-09-30 01:52:00,1,1,230,6,3,0,0,4.89,rainy,0,0.11,0.0,0.066,0.057,0
1,UrbanCare Services,Service,Bhopal,1676,11412,Plumbing Service,senior,1095.57,1063.36,0.07,view,0,0,0.0,2025-04-10 18:23:00,18,3,632,29,18,13,11,3.71,hot,0,0.69,0.367,0.561,0.558,1
1,UrbanCare Services,Service,Bhopal,1366,69897,Hair Spa,family,2536.43,3003.36,0.04,click,0,0,0.0,2025-03-10 01:25:00,1,0,314,10,2,2,2,4.73,rainy,0,0.173,0.182,0.177,0.2,0
1,UrbanCare Services,Service,Bhopal,638,94477,Massage Therapy,senior,1289.14,1145.41,0.3,view,0,0,0.0,2025-10-23 06:52:00,6,3,70,5,1,0,1,4.48,cold,1,0.08,0.167,0.115,0.137,0
1,UrbanCare Services,Service,Bhopal,2159,11412,Plumbing Service,student,1554.24,1536.08,0.07,complete_service,0,1,1554.24,2025-04-07 13:25:00,13,0,525,3,2,1,0,4.98,rainy,1,0.067,0.0,0.04,0.036,0
1,UrbanCare Services,Service,Bhopal,855,47323,Makeup Service,senior,266.54,274.37,0.11,view,0,0,0.0,2025-11-25 23:25:00,23,1,887,20,14,13,13,3.89,hot,0,0.537,0.619,0.57,0.601,0
1,UrbanCare Services,Service,Bhopal,2074,94477,Massage Therapy,senior,1219.95,1208.71,0.01,book_service,1,0,0.0,2025-03-14 21:46:00,21,4,488,17,13,7,3,4.38,hot,0,0.413,0.167,0.315,0.267,1
1,UrbanCare Services,Service,Bhopal,2442,19993,Facial Treatment,family,798.65,879.31,0.09,click,0,0,0.0,2025-08-28 18:43:00,18,3,849,16,5,0,0,3.74,sunny,0,0.263,0.0,0.158,0.163,1
1,UrbanCare Services,Service,Bhopal,670,70332,Hair Coloring,working_professional,801.73,757.51,0.19,view,0,0,0.0,2025-03-12 01:20:00,1,2,141,27,26,8,6,4.61,hot,0,0.693,0.214,0.501,0.549,0
1,UrbanCare Services,Service,Bhopal,2187,19223,Laptop Repair,working_professional,1550.28,1564.24,0.24,complete_service,0,1,1550.28,2025-06-15 09:35:00,9,6,269,3,1,1,0,3.79,cloudy,0,0.057,0.0,0.034,0.029,0
1,UrbanCare Services,Service,Bhopal,1326,47323,Makeup Service,family,2061.15,2047.4,0.21,click,0,0,0.0,2025-04-08 19:53:00,19,1,782,9,9,3,3,3.88,sunny,0,0.24,0.3,0.264,0.246,1
1,UrbanCare Services,Service,Bhopal,408,11412,Plumbing Service,senior,2710.7,2704.14,0.18,view,0,0,0.0,2025-08-31 02:37:00,2,6,877,23,3,0,0,3.66,sunny,0,0.337,0.0,0.202,0.176,0
1,UrbanCare Services,Service,Bhopal,1124,19223,Laptop Repair,student,300.49,300.05,0.3,view,0,0,0.0,2025-07-14 15:37:00,15,0,46,8,7,6,1,4.81,sunny,0,0.22,0.111,0.176,0.185,0
1,UrbanCare Services,Service,Bhopal,1789,6391,Car Wash,student,2611.07,2762.41,0.11,view,0,0,0.0,2025-06-28 03:05:00,3,5,882,30,16,2,0,3.76,cloudy,0,0.573,0.0,0.344,0.365,0
1,UrbanCare Services,Service,Bhopal,2493,23373,Mobile Repair,family,740.54,737.65,0.25,click,0,0,0.0,2025-03-23 16:30:00,16,6,193,1,1,0,1,3.69,cloudy,0,0.027,0.5,0.216,0.184,0
1,UrbanCare Services,Service,Bhopal,86,70332,Hair Coloring,family,828.33,864.09,0.08,click,0,0,0.0,2025-10-31 10:03:00,10,4,818,14,11,4,0,4.25,cloudy,0,0.323,0.0,0.194,0.179,0
1,UrbanCare Services,Service,Bhopal,2026,47323,Makeup Service,student,1617.48,1532.03,0.29,book_service,1,0,0.0,2025-08-29 09:13:00,9,4,415,17,2,0,0,4.24,cloudy,0,0.247,0.0,0.148,0.162,0
1,UrbanCare Services,Service,Bhopal,1386,19993,Facial Treatment,working_professional,2161.53,2208.43,0.07,book_service,1,0,0.0,2025-06-11 19:20:00,19,2,883,4,2,2,0,4.27,hot,0,0.087,0.0,0.052,0.056,1
1,UrbanCare Services,Service,Bhopal,641,19993,Facial Treatment,senior,1487.77,1307.26,0.01,view,0,0,0.0,2025-10-20 08:02:00,8,0,268,9,7,2,1,3.99,rainy,1,0.207,0.1,0.164,0.141,0
1,UrbanCare Services,Service,Bhopal,427,23373,Mobile Repair,working_professional,2737.33,2495.19,0.12,click,0,0,0.0,2025-06-19 23:39:00,23,3,605,4,3,2,0,4.57,cold,1,0.097,0.0,0.058,0.065,0
1,UrbanCare Services,Service,Bhopal,23,50136,Electric Repair,student,1537.6,1404.44,0.08,view,0,0,0.0,2025-04-09 11:05:00,11,2,711,9,0,0,1,4.13,cloudy,0,0.123,0.1,0.114,0.108,0
1,UrbanCare Services,Service,Bhopal,2819,26024,Beard Trim,senior,1176.28,1054.12,0.27,click,0,0,0.0,2025-09-16 12:49:00,12,1,863,22,9,0,1,3.54,cloudy,1,0.387,0.043,0.249,0.243,0
1,UrbanCare Services,Service,Bhopal,1731,7889,Home Cleaning,working_professional,2944.9,3183.15,0.11,complete_service,0,1,2944.9,2025-12-25 06:02:00,6,3,169,16,15,10,3,3.72,rainy,0,0.44,0.176,0.334,0.396,0
1,UrbanCare Services,Service,Bhopal,833,94477,Massage Therapy,student,239.16,260.32,0.26,view,0,0,0.0,2025-08-30 19:06:00,19,5,465,10,4,0,1,3.54,hot,0,0.177,0.091,0.143,0.156,1
1,UrbanCare Services,Service,Bhopal,128,70332,Hair Coloring,student,2996.75,3218.13,0.12,click,0,0,0.0,2025-09-26 00:59:00,0,4,651,1,0,0,1,4.81,sunny,0,0.017,0.5,0.21,0.215,0
1,UrbanCare Services,Service,Bhopal,2394,26024,Beard Trim,senior,2298.43,2426.5,0.01,view,0,0,0.0,2025-06-13 01:03:00,1,4,820,10,3,3,2,3.82,cloudy,1,0.19,0.182,0.187,0.155,0
1,UrbanCare Services,Service,Bhopal,1740,19993,Facial Treatment,family,498.73,426.61,0.13,view,0,0,0.0,2025-02-02 09:09:00,9,6,407,14,9,5,4,3.77,sunny,1,0.323,0.267,0.301,0.344,0
1,UrbanCare Services,Service,Bhopal,78,23373,Mobile Repair,senior,2300.11,2416.52,0.15,view,0,0,0.0,2025-10-24 01:33:00,1,4,878,10,4,3,2,3.88,sunny,1,0.2,0.182,0.193,0.191,0
1,UrbanCare Services,Service,Bhopal,386,11412,Plumbing Service,family,1995.44,2242.44,0.02,click,0,0,0.0,2025-04-21 19:59:00,19,0,731,8,0,0,0,4.56,hot,0,0.107,0.0,0.064,0.07,1
1,UrbanCare Services,Service,Bhopal,2368,94477,Massage Therapy,working_professional,1765.12,1632.76,0.16,view,0,0,0.0,2025-07-14 07:10:00,7,0,845,10,5,2,0,4.25,cold,1,0.197,0.0,0.118,0.117,0
1,UrbanCare Services,Service,Bhopal,2532,94477,Massage Therapy,student,1489.79,1324.11,0.05,click,0,0,0.0,2025-01-15 17:59:00,17,2,220,23,15,8,4,3.65,sunny,0,0.523,0.167,0.381,0.342,1
1,UrbanCare Services,Service,Bhopal,266,27167,Haircut,family,937.73,877.51,0.06,book_service,1,0,0.0,2025-08-28 13:13:00,13,3,463,17,15,15,1,4.6,rainy,1,0.48,0.056,0.31,0.35,0
1,UrbanCare Services,Service,Bhopal,2496,44354,AC Repair,senior,1115.91,1067.7,0.25,view,0,0,0.0,2025-04-08 19:50:00,19,1,705,5,0,1,1,4.44,hot,0,0.077,0.167,0.113,0.104,1
1,UrbanCare Services,Service,Bhopal,2310,11412,Plumbing Service,working_professional,2198.11,2133.5,0.18,click,0,0,0.0,2025-11-27 11:01:00,11,3,852,19,7,4,4,4.99,cloudy,1,0.363,0.2,0.298,0.274,0
1,UrbanCare Services,Service,Bhopal,1479,11412,Plumbing Service,senior,2805.47,2699.5,0.16,view,0,0,0.0,2025-05-26 08:04:00,8,0,762,3,2,0,1,4.19,sunny,1,0.063,0.25,0.138,0.154,0
1,UrbanCare Services,Service,Bhopal,2432,69897,Hair Spa,family,371.06,396.85,0.23,click,0,0,0.0,2025-08-16 21:55:00,21,5,488,11,8,1,0,4.21,sunny,0,0.233,0.0,0.14,0.118,1
1,UrbanCare Services,Service,Bhopal,1257,69897,Hair Spa,student,885.45,963.27,0.27,view,0,0,0.0,2025-02-16 05:36:00,5,6,203,9,5,3,1,4.13,cold,1,0.193,0.1,0.156,0.16,0
1,UrbanCare Services,Service,Bhopal,2884,27167,Haircut,senior,839.48,834.67,0.1,view,0,0,0.0,2025-01-04 00:01:00,0,5,847,22,7,2,2,4.48,cold,0,0.383,0.087,0.265,0.316,0
1,UrbanCare Services,Service,Bhopal,2140,25426,Nail Treatment,student,2477.25,2272.28,0.17,click,0,0,0.0,2025-10-07 21:49:00,21,1,751,3,3,1,0,3.6,rainy,1,0.077,0.0,0.046,0.041,1
1,UrbanCare Services,Service,Bhopal,2451,47323,Makeup Service,working_professional,682.21,660.0,0.2,view,0,0,0.0,2025-09-26 04:17:00,4,4,757,27,11,7,3,4.25,rainy,0,0.527,0.107,0.359,0.421,0
1,UrbanCare Services,Service,Bhopal,755,19993,Facial Treatment,working_professional,795.7,777.78,0.1,click,0,0,0.0,2025-10-20 14:16:00,14,0,57,3,3,2,1,3.85,rainy,1,0.087,0.25,0.152,0.182,0
1,UrbanCare Services,Service,Bhopal,685,27167,Haircut,student,1284.23,1514.34,0.12,complete_service,0,1,1284.23,2025-02-28 06:23:00,6,4,159,9,2,0,1,3.81,hot,0,0.143,0.1,0.126,0.107,0
1,UrbanCare Services,Service,Bhopal,2946,44354,AC Repair,senior,2595.58,2235.4,0.29,view,0,0,0.0,2025-07-17 02:46:00,2,3,808,11,6,5,5,4.13,cold,0,0.257,0.417,0.321,0.289,0
1,UrbanCare Services,Service,Bhopal,2094,7889,Home Cleaning,family,1928.85,1729.25,0.02,view,0,0,0.0,2025-01-17 20:30:00,20,4,157,23,22,6,5,4.74,hot,1,0.583,0.208,0.433,0.42,1
1,UrbanCare Services,Service,Bhopal,1967,47323,Makeup Service,student,1651.11,1505.55,0.02,view,0,0,0.0,2025-07-15 15:10:00,15,1,423,16,7,3,0,4.05,hot,0,0.303,0.0,0.182,0.182,0
1,UrbanCare Services,Service,Bhopal,995,47323,Makeup Service,student,2343.21,2402.65,0.23,view,0,0,0.0,2025-03-23 22:49:00,22,6,554,7,2,1,1,3.67,sunny,0,0.123,0.125,0.124,0.102,0
1,UrbanCare Services,Service,Bhopal,1790,6391,Car Wash,family,644.81,722.32,0.23,view,0,0,0.0,2025-12-14 22:47:00,22,6,837,9,3,2,0,3.71,hot,0,0.163,0.0,0.098,0.08,0
1,UrbanCare Services,Service,Bhopal,2592,11412,Plumbing Service,family,2118.79,2435.23,0.23,click,0,0,0.0,2025-09-28 06:48:00,6,6,105,12,0,0,0,3.8,hot,1,0.16,0.0,0.096,0.099,0
1,UrbanCare Services,Service,Bhopal,1396,6391,Car Wash,working_professional,2320.62,2180.32,0.16,click,0,0,0.0,2025-03-04 14:19:00,14,1,608,10,1,1,0,3.97,cold,1,0.15,0.0,0.09,0.08,0
1,UrbanCare Services,Service,Bhopal,2096,44354,AC Repair,working_professional,2914.85,3408.64,0.13,view,0,0,0.0,2025-01-20 17:42:00,17,0,581,12,4,0,0,3.71,sunny,0,0.2,0.0,0.12,0.131,1
1,UrbanCare Services,Service,Bhopal,1470,19993,Facial Treatment,family,915.96,832.59,0.11,view,0,0,0.0,2025-08-29 07:17:00,7,4,624,20,11,3,3,4.29,rainy,0,0.407,0.143,0.301,0.253,0
1,UrbanCare Services,Service,Bhopal,1696,27167,Haircut,working_professional,1800.89,1540.43,0.27,view,0,0,0.0,2025-11-01 02:50:00,2,5,745,25,9,2,0,4.88,hot,0,0.437,0.0,0.262,0.286,0
1,UrbanCare Services,Service,Bhopal,1485,6391,Car Wash,student,1506.34,1414.78,0.22,view,0,0,0.0,2025-06-29 17:18:00,17,6,652,27,13,7,0,4.9,cold,0,0.537,0.0,0.322,0.278,1
1,UrbanCare Services,Service,Bhopal,1594,47323,Makeup Service,working_professional,1504.3,1444.64,0.11,book_service,1,0,0.0,2025-03-14 14:48:00,14,4,781,25,2,2,0,4.11,sunny,0,0.367,0.0,0.22,0.26,0
1,UrbanCare Services,Service,Bhopal,665,19993,Facial Treatment,family,924.18,944.92,0.29,complete_service,0,1,924.18,2025-04-27 03:59:00,3,6,275,12,11,4,1,4.21,rainy,1,0.3,0.077,0.211,0.242,0
1,UrbanCare Services,Service,Bhopal,1306,19993,Facial Treatment,working_professional,364.54,431.46,0.06,book_service,1,0,0.0,2025-09-01 22:03:00,22,0,428,2,0,1,1,4.97,cloudy,0,0.037,0.333,0.155,0.135,0
1,UrbanCare Services,Service,Bhopal,331,19223,Laptop Repair,senior,1444.22,1383.58,0.13,view,0,0,0.0,2025-05-01 08:42:00,8,3,276,11,9,6,1,3.88,rainy,0,0.28,0.083,0.201,0.238,0
1,UrbanCare Services,Service,Bhopal,587,69897,Hair Spa,student,1056.03,1139.08,0.04,click,0,0,0.0,2025-07-11 05:34:00,5,4,243,19,13,11,11,4.74,sunny,1,0.493,0.55,0.516,0.525,0
1,UrbanCare Services,Service,Bhopal,1879,6391,Car Wash,student,2942.45,2937.13,0.06,view,0,0,0.0,2025-02-27 18:31:00,18,3,24,12,1,1,0,4.02,cold,0,0.177,0.0,0.106,0.116,1
1,UrbanCare Services,Service,Bhopal,2175,19223,Laptop Repair,family,2045.5,2295.91,0.02,view,0,0,0.0,2025-09-27 16:35:00,16,5,224,23,10,9,8,4.37,cloudy,0,0.493,0.333,0.429,0.503,0
1,UrbanCare Services,Service,Bhopal,2636,19993,Facial Treatment,working_professional,502.13,443.39,0.21,click,0,0,0.0,2025-04-23 18:49:00,18,2,83,23,19,5,4,3.97,rainy,1,0.543,0.167,0.393,0.418,1
1,UrbanCare Services,Service,Bhopal,1115,26024,Beard Trim,student,1727.08,2064.07,0.27,click,0,0,0.0,2025-08-30 09:34:00,9,5,29,23,2,1,0,4.52,hot,0,0.333,0.0,0.2,0.181,0
1,UrbanCare Services,Service,Bhopal,2979,25426,Nail Treatment,working_professional,933.34,1081.54,0.18,view,0,0,0.0,2025-10-25 19:57:00,19,5,145,21,10,7,7,4.68,hot,0,0.45,0.318,0.397,0.389,1
1,UrbanCare Services,Service,Bhopal,1099,44354,AC Repair,working_professional,488.61,472.21,0.05,click,0,0,0.0,2025-10-19 10:48:00,10,6,724,9,9,2,2,4.67,hot,1,0.23,0.2,0.218,0.235,0
1,UrbanCare Services,Service,Bhopal,2164,6391,Car Wash,student,447.56,477.76,0.26,click,0,0,0.0,2025-10-27 17:49:00,17,0,541,1,0,0,1,4.55,cold,0,0.017,0.5,0.21,0.211,1
1,UrbanCare Services,Service,Bhopal,139,7889,Home Cleaning,family,1073.22,1245.45,0.13,view,0,0,0.0,2025-10-21 07:53:00,7,1,306,29,25,5,5,4.78,cloudy,1,0.687,0.167,0.479,0.533,0
1,UrbanCare Services,Service,Bhopal,582,47323,Makeup Service,working_professional,2485.44,2973.65,0.22,click,0,0,0.0,2025-03-07 19:21:00,19,4,546,29,6,1,1,3.55,cloudy,0,0.457,0.033,0.287,0.253,1
1,UrbanCare Services,Service,Bhopal,1538,44354,AC Repair,working_professional,298.55,273.61,0.02,book_service,1,0,0.0,2025-02-17 18:20:00,18,0,515,21,17,5,3,4.25,rainy,1,0.493,0.136,0.35,0.284,1
1,UrbanCare Services,Service,Bhopal,461,19993,Facial Treatment,working_professional,1523.22,1773.93,0.22,view,0,0,0.0,2025-01-17 04:03:00,4,4,590,13,6,0,0,4.92,rainy,1,0.233,0.0,0.14,0.125,0
1,UrbanCare Services,Service,Bhopal,304,44354,AC Repair,working_professional,1687.04,1622.09,0.15,view,0,0,0.0,2025-02-04 22:44:00,22,1,139,23,5,2,0,4.34,cloudy,0,0.37,0.0,0.222,0.181,0
1,UrbanCare Services,Service,Bhopal,1279,23373,Mobile Repair,senior,853.12,935.59,0.23,view,0,0,0.0,2025-12-16 12:33:00,12,1,447,1,1,0,0,4.35,cold,1,0.023,0.0,0.014,0.013,0
1,UrbanCare Services,Service,Bhopal,2554,19993,Facial Treatment,senior,1334.24,1178.95,0.29,click,0,0,0.0,2025-08-05 18:02:00,18,1,42,9,7,0,1,4.8,rainy,0,0.193,0.1,0.156,0.129,1
1,UrbanCare Services,Service,Bhopal,1656,47323,Makeup Service,student,666.17,701.73,0.07,view,0,0,0.0,2025-11-01 19:17:00,19,5,213,12,11,9,4,4.9,rainy,0,0.343,0.308,0.329,0.363,1
1,UrbanCare Services,Service,Bhopal,609,26024,Beard Trim,senior,965.22,822.5,0.24,view,0,0,0.0,2025-08-08 03:02:00,3,4,140,11,3,2,1,4.14,rainy,0,0.193,0.083,0.149,0.157,0
1,UrbanCare Services,Service,Bhopal,53,94477,Massage Therapy,senior,1003.53,903.18,0.2,complete_service,0,1,1003.53,2025-09-10 10:44:00,10,2,790,2,2,2,0,4.18,rainy,0,0.06,0.0,0.036,0.032,0
1,UrbanCare Services,Service,Bhopal,569,47323,Makeup Service,student,585.36,616.48,0.22,view,0,0,0.0,2025-06-11 15:41:00,15,2,197,28,5,2,0,3.93,hot,1,0.437,0.0,0.262,0.287,0
1,UrbanCare Services,Service,Bhopal,2657,11412,Plumbing Service,working_professional,712.74,690.25,0.22,view,0,0,0.0,2025-05-25 22:05:00,22,6,563,8,4,0,1,4.49,rainy,0,0.15,0.111,0.134,0.122,0
1,UrbanCare Services,Service,Bhopal,1313,94477,Massage Therapy,working_professional,541.98,468.74,0.25,book_service,1,0,0.0,2025-12-30 20:39:00,20,1,302,10,0,0,0,3.61,rainy,0,0.133,0.0,0.08,0.068,1
1,UrbanCare Services,Service,Bhopal,622,11412,Plumbing Service,student,865.59,870.77,0.24,view,0,0,0.0,2025-01-15 21:39:00,21,2,231,19,5,0,0,3.87,cold,1,0.303,0.0,0.182,0.185,1
1,UrbanCare Services,Service,Bhopal,1592,69897,Hair Spa,senior,453.04,458.74,0.05,complete_service,0,1,453.04,2025-09-28 09:18:00,9,6,828,11,11,1,0,3.82,hot,1,0.263,0.0,0.158,0.15,0
1,UrbanCare Services,Service,Bhopal,2878,19993,Facial Treatment,family,2331.77,2589.19,0.12,book_service,1,0,0.0,2025-01-22 23:42:00,23,2,350,17,7,0,1,3.68,cold,0,0.3,0.056,0.202,0.184,0
1,UrbanCare Services,Service,Bhopal,1539,19993,Facial Treatment,senior,1615.0,1864.19,0.29,book_service,1,0,0.0,2025-01-17 19:19:00,19,4,529,16,7,1,1,4.46,hot,0,0.293,0.059,0.199,0.187,1
1,UrbanCare Services,Service,Bhopal,1882,7889,Home Cleaning,working_professional,2141.67,2072.45,0.19,view,0,0,0.0,2025-09-13 20:14:00,20,5,629,22,22,8,0,3.87,hot,1,0.567,0.0,0.34,0.308,1
1,UrbanCare Services,Service,Bhopal,792,23373,Mobile Repair,family,410.63,409.42,0.19,view,0,0,0.0,2025-07-13 13:30:00,13,6,715,21,7,3,2,4.68,sunny,1,0.377,0.091,0.263,0.296,0
1,UrbanCare Services,Service,Bhopal,1246,19993,Facial Treatment,student,2978.84,2623.51,0.15,view,0,0,0.0,2025-01-15 14:27:00,14,2,184,11,4,3,0,4.28,rainy,1,0.207,0.0,0.124,0.139,0
1,UrbanCare Services,Service,Bhopal,1613,44354,AC Repair,working_professional,945.8,826.89,0.09,view,0,0,0.0,2025-08-14 04:37:00,4,3,585,12,10,6,6,4.98,cold,1,0.32,0.462,0.377,0.437,0
1,UrbanCare Services,Service,Bhopal,1632,47323,Makeup Service,student,1306.69,1511.44,0.01,complete_service,0,1,1306.69,2025-09-17 17:51:00,17,2,752,11,1,0,1,3.97,sunny,0,0.16,0.083,0.129,0.141,1
1,UrbanCare Services,Service,Bhopal,2161,47323,Makeup Service,family,820.07,754.0,0.26,view,0,0,0.0,2025-02-10 18:25:00,18,0,424,8,7,0,1,4.42,cloudy,1,0.18,0.111,0.152,0.182,1
1,UrbanCare Services,Service,Bhopal,1678,47323,Makeup Service,student,577.08,562.45,0.09,view,0,0,0.0,2025-09-01 10:26:00,10,0,299,21,2,1,0,4.82,rainy,1,0.307,0.0,0.184,0.166,0
1,UrbanCare Services,Service,Bhopal,1254,7889,Home Cleaning,family,1189.69,1070.71,0.23,view,0,0,0.0,2025-08-11 00:27:00,0,0,147,8,8,2,0,3.86,cloudy,0,0.2,0.0,0.12,0.099,0
1,UrbanCare Services,Service,Bhopal,2913,27167,Haircut,family,1418.3,1399.88,0.05,view,0,0,0.0,2025-01-07 16:26:00,16,1,131,22,3,0,1,3.7,sunny,1,0.327,0.043,0.213,0.247,0
1,UrbanCare Services,Service,Bhopal,700,94477,Massage Therapy,working_professional,389.96,345.02,0.07,click,0,0,0.0,2025-11-02 14:06:00,14,6,332,11,8,0,0,4.93,sunny,1,0.227,0.0,0.136,0.113,0
1,UrbanCare Services,Service,Bhopal,1358,7889,Home Cleaning,family,2484.84,2887.93,0.11,view,0,0,0.0,2025-12-24 09:03:00,9,2,820,5,3,1,1,3.94,cloudy,1,0.107,0.167,0.131,0.14,0
1,UrbanCare Services,Service,Bhopal,1706,7889,Home Cleaning,family,2167.38,2433.95,0.25,book_service,1,0,0.0,2025-04-26 12:02:00,12,5,317,16,13,8,2,3.9,cloudy,1,0.403,0.118,0.289,0.311,0
1,UrbanCare Services,Service,Bhopal,2414,11412,Plumbing Service,working_professional,577.74,594.35,0.18,view,0,0,0.0,2025-02-04 21:59:00,21,1,399,2,0,0,1,3.74,sunny,0,0.03,0.333,0.151,0.125,1
1,UrbanCare Services,Service,Bhopal,1753,50136,Electric Repair,student,745.29,743.21,0.27,view,0,0,0.0,2025-11-14 17:54:00,17,4,507,15,15,13,11,4.3,sunny,0,0.473,0.688,0.559,0.615,1
1,UrbanCare Services,Service,Bhopal,544,6391,Car Wash,family,687.6,609.96,0.07,book_service,1,0,0.0,2025-10-20 13:26:00,13,0,273,15,14,5,2,3.97,cloudy,1,0.38,0.125,0.278,0.283,0
1,UrbanCare Services,Service,Bhopal,2964,19993,Facial Treatment,working_professional,2667.48,2665.17,0.16,view,0,0,0.0,2025-05-18 22:41:00,22,6,891,13,6,3,0,3.51,sunny,1,0.253,0.0,0.152,0.124,0
1,UrbanCare Services,Service,Bhopal,1468,19993,Facial Treatment,senior,434.55,475.68,0.15,view,0,0,0.0,2025-04-09 11:06:00,11,2,641,27,7,6,1,3.79,hot,0,0.473,0.036,0.298,0.309,0
1,UrbanCare Services,Service,Bhopal,2612,6391,Car Wash,student,1724.91,1519.78,0.19,view,0,0,0.0,2025-12-07 00:14:00,0,6,368,20,7,7,2,4.65,cold,1,0.39,0.095,0.272,0.249,0
1,UrbanCare Services,Service,Bhopal,888,70332,Hair Coloring,working_professional,2124.97,1954.76,0.23,book_service,1,0,0.0,2025-08-27 04:23:00,4,2,552,24,12,2,0,4.87,cold,0,0.453,0.0,0.272,0.266,0
1,UrbanCare Services,Service,Bhopal,2148,6391,Car Wash,family,884.94,875.84,0.08,complete_service,0,1,884.94,2025-12-13 14:20:00,14,5,702,15,10,4,0,3.5,cold,1,0.327,0.0,0.196,0.208,0
1,UrbanCare Services,Service,Bhopal,1009,6391,Car Wash,family,319.07,294.7,0.22,view,0,0,0.0,2025-03-03 17:05:00,17,0,125,6,1,1,1,4.5,cold,0,0.1,0.143,0.117,0.097,1
1,UrbanCare Services,Service,Bhopal,201,44354,AC Repair,family,2048.15,2408.01,0.02,click,0,0,0.0,2025-11-29 05:51:00,5,5,725,5,5,0,1,4.12,cloudy,1,0.12,0.167,0.139,0.152,0
