vendor_id,vendor_name,business_category,city,user_id,product_id,product_name,price,competitor_price,discount,action,quantity,revenue,timestamp,hour,weekday,session_duration,views_count,clicks_count,purchases_count,rating,weather,festival_flag,popularity_score,conversion_rate,demand_score,recommendation_score,peak_time_flag
1,AAGrocery Market,Grocery,Bhopal,1391,60736,Eggs,65.89,65.29,0.06,view,0,0.0,2025-10-09 22:42:00,22,3,104,17,2,0,3.85,cloudy,0,0.296,0.0,0.178,0.188,0
1,AAGrocery Market,Grocery,Bhopal,1343,54109,Rice,204.49,194.54,0.22,view,0,0.0,2025-02-28 18:44:00,18,4,250,7,7,3,4.83,sunny,0,0.232,0.375,0.289,0.331,1
1,AAGrocery Market,Grocery,Bhopal,2798,29331,Biscuits,207.56,190.35,0.07,view,0,0.0,2025-06-21 01:18:00,1,5,168,17,14,9,3.66,cloudy,1,0.548,0.5,0.529,0.47,0
1,AAGrocery Market,Grocery,Bhopal,931,40917,Apples,439.51,525.61,0.18,click,0,0.0,2025-12-03 03:25:00,3,2,381,14,11,11,4.73,cloudy,0,0.488,0.733,0.586,0.607,0
1,AAGrocery Market,Grocery,Bhopal,89,75025,Potatoes,389.56,461.28,0.04,click,0,0.0,2025-08-13 07:04:00,7,2,383,5,0,1,4.4,rainy,1,0.092,0.167,0.122,0.106,0
1,AAGrocery Market,Grocery,Bhopal,2495,19063,Sugar,300.25,300.26,0.15,click,0,0.0,2025-05-21 13:34:00,13,2,512,13,4,4,4.87,cloudy,0,0.304,0.286,0.297,0.318,0
1,AAGrocery Market,Grocery,Bhopal,792,27071,Cooking Oil,22.79,23.92,0.18,purchase,5,113.95,2025-07-05 06:48:00,6,5,332,12,2,2,4.15,rainy,1,0.24,0.154,0.206,0.196,0
1,AAGrocery Market,Grocery,Bhopal,1327,65721,Salt,488.76,538.15,0.23,purchase,5,2443.8,2025-07-06 03:27:00,3,6,133,6,4,2,4.49,sunny,1,0.168,0.286,0.215,0.258,0
1,AAGrocery Market,Grocery,Bhopal,374,27071,Cooking Oil,114.95,131.41,0.11,add_to_cart,0,0.0,2025-05-28 13:31:00,13,2,156,12,5,4,3.74,cold,0,0.3,0.308,0.303,0.255,0
1,AAGrocery Market,Grocery,Bhopal,964,50842,Wheat Flour,319.22,332.17,0.17,click,0,0.0,2025-06-05 12:12:00,12,3,16,12,6,0,4.44,rainy,0,0.264,0.0,0.158,0.166,0
1,AAGrocery Market,Grocery,Bhopal,320,90197,Cheese,161.13,185.47,0.12,click,0,0.0,2025-06-27 18:25:00,18,4,509,5,1,1,4.33,cold,0,0.104,0.167,0.129,0.154,1
1,AAGrocery Market,Grocery,Bhopal,2096,54109,Rice,156.08,165.2,0.03,click,0,0.0,2025-04-01 19:23:00,19,1,221,24,11,11,4.52,rainy,0,0.648,0.44,0.565,0.532,1
1,AAGrocery Market,Grocery,Bhopal,313,90197,Cheese,404.81,393.08,0.16,view,0,0.0,2025-01-22 19:39:00,19,2,591,18,6,5,4.24,sunny,1,0.42,0.263,0.357,0.381,1
1,AAGrocery Market,Grocery,Bhopal,2396,83716,Onions,369.59,428.65,0.18,view,0,0.0,2025-06-09 10:19:00,10,0,216,2,2,2,4.09,sunny,0,0.08,0.667,0.315,0.344,0
1,AAGrocery Market,Grocery,Bhopal,2115,90992,Paneer,164.13,195.39,0.07,view,0,0.0,2025-11-04 20:22:00,20,1,26,6,0,0,4.8,hot,1,0.096,0.0,0.058,0.062,1
1,AAGrocery Market,Grocery,Bhopal,2692,10349,Tomatoes,364.54,375.27,0.17,click,0,0.0,2025-03-28 19:15:00,19,4,277,8,3,2,4.8,hot,1,0.188,0.222,0.202,0.215,1
1,AAGrocery Market,Grocery,Bhopal,735,75025,Potatoes,126.0,128.82,0.18,view,0,0.0,2025-09-26 21:13:00,21,4,522,23,17,0,4.15,cloudy,1,0.572,0.0,0.343,0.359,1
1,AAGrocery Market,Grocery,Bhopal,1991,83716,Onions,61.21,60.74,0.18,view,0,0.0,2025-01-27 08:39:00,8,0,473,14,8,7,4.21,hot,0,0.404,0.467,0.429,0.471,0
1,AAGrocery Market,Grocery,Bhopal,731,19063,Sugar,255.46,238.88,0.06,view,0,0.0,2025-07-10 05:58:00,5,3,284,6,1,1,3.94,hot,1,0.12,0.143,0.129,0.144,0
1,AAGrocery Market,Grocery,Bhopal,1114,10349,Tomatoes,106.39,110.59,0.24,view,0,0.0,2025-05-16 06:27:00,6,4,488,1,0,0,4.51,cold,1,0.016,0.0,0.01,0.012,0
1,AAGrocery Market,Grocery,Bhopal,1048,46524,Butter,477.4,532.53,0.19,add_to_cart,0,0.0,2025-04-22 09:00:00,9,1,274,18,18,17,4.62,sunny,0,0.708,0.895,0.783,0.897,0
1,AAGrocery Market,Grocery,Bhopal,1234,40917,Apples,476.86,492.94,0.12,view,0,0.0,2025-05-31 20:05:00,20,5,416,7,1,1,4.12,hot,1,0.136,0.125,0.132,0.14,1
1,AAGrocery Market,Grocery,Bhopal,1463,10349,Tomatoes,392.21,455.42,0.09,view,0,0.0,2025-03-19 16:22:00,16,2,284,2,0,1,4.18,hot,1,0.044,0.333,0.16,0.191,0
1,AAGrocery Market,Grocery,Bhopal,1395,19063,Sugar,131.31,126.92,0.04,view,0,0.0,2025-11-03 20:10:00,20,0,470,19,6,5,4.57,rainy,1,0.436,0.25,0.362,0.347,1
1,AAGrocery Market,Grocery,Bhopal,779,50842,Wheat Flour,160.35,152.43,0.09,view,0,0.0,2025-11-20 23:53:00,23,3,64,17,2,0,4.37,cold,1,0.296,0.0,0.178,0.175,0
1,AAGrocery Market,Grocery,Bhopal,2430,29331,Biscuits,114.01,128.87,0.09,view,0,0.0,2025-03-05 06:17:00,6,2,303,10,10,6,3.97,cold,1,0.352,0.545,0.429,0.386,0
1,AAGrocery Market,Grocery,Bhopal,2128,19063,Sugar,228.51,237.44,0.24,purchase,1,228.51,2025-09-13 03:19:00,3,5,486,4,0,1,4.29,sunny,1,0.076,0.2,0.126,0.146,0
1,AAGrocery Market,Grocery,Bhopal,477,90197,Cheese,312.51,284.91,0.02,view,0,0.0,2025-01-11 07:48:00,7,5,185,6,5,1,4.42,cloudy,1,0.168,0.143,0.158,0.171,0
1,AAGrocery Market,Grocery,Bhopal,48,29331,Biscuits,207.24,238.6,0.1,purchase,5,1036.2,2025-09-01 17:59:00,17,0,365,6,1,1,4.91,sunny,1,0.12,0.143,0.129,0.127,1
1,AAGrocery Market,Grocery,Bhopal,1183,50842,Wheat Flour,303.27,290.88,0.11,view,0,0.0,2025-07-17 13:51:00,13,3,551,17,9,8,4.89,cold,0,0.476,0.444,0.463,0.401,0
1,AAGrocery Market,Grocery,Bhopal,2184,90197,Cheese,386.11,372.88,0.14,view,0,0.0,2025-08-24 07:03:00,7,6,455,24,10,7,3.72,cold,0,0.588,0.28,0.465,0.497,0
1,AAGrocery Market,Grocery,Bhopal,1771,50842,Wheat Flour,293.39,321.84,0.12,add_to_cart,0,0.0,2025-01-09 15:42:00,15,3,42,17,15,7,3.67,sunny,0,0.536,0.389,0.477,0.45,0
1,AAGrocery Market,Grocery,Bhopal,1737,42695,Coffee,487.22,445.75,0.24,purchase,1,487.22,2025-12-05 17:10:00,17,4,484,9,6,3,3.95,cloudy,0,0.252,0.3,0.271,0.323,1
1,AAGrocery Market,Grocery,Bhopal,800,65721,Salt,415.95,383.84,0.1,purchase,5,2079.75,2025-11-29 09:44:00,9,5,59,11,5,2,4.34,sunny,0,0.26,0.167,0.223,0.25,0
1,AAGrocery Market,Grocery,Bhopal,2847,50842,Wheat Flour,46.41,44.51,0.04,view,0,0.0,2025-07-31 21:17:00,21,3,237,24,2,1,4.23,rainy,1,0.42,0.04,0.268,0.289,1
1,AAGrocery Market,Grocery,Bhopal,2866,65721,Salt,413.97,460.07,0.22,click,0,0.0,2025-11-04 13:27:00,13,1,234,4,4,4,4.16,cloudy,0,0.16,0.8,0.416,0.356,0
1,AAGrocery Market,Grocery,Bhopal,1055,30060,Milk,144.96,151.75,0.02,add_to_cart,0,0.0,2025-10-12 21:04:00,21,6,132,22,1,0,3.59,cloudy,1,0.364,0.0,0.218,0.209,1
1,AAGrocery Market,Grocery,Bhopal,624,29331,Biscuits,473.07,554.69,0.04,view,0,0.0,2025-05-04 05:23:00,5,6,218,3,0,1,4.2,hot,1,0.06,0.25,0.136,0.118,0
1,AAGrocery Market,Grocery,Bhopal,1924,79598,Bananas,201.22,193.78,0.17,click,0,0.0,2025-07-24 20:26:00,20,3,433,5,0,1,3.62,cloudy,0,0.092,0.167,0.122,0.126,1
1,AAGrocery Market,Grocery,Bhopal,76,60736,Eggs,159.82,181.19,0.12,view,0,0.0,2025-11-02 11:30:00,11,6,406,17,5,3,4.66,rainy,1,0.368,0.167,0.288,0.242,0
1,AAGrocery Market,Grocery,Bhopal,930,65721,Salt,460.87,507.23,0.15,view,0,0.0,2025-03-08 21:31:00,21,5,294,19,14,12,3.87,cold,1,0.616,0.6,0.61,0.587,1
1,AAGrocery Market,Grocery,Bhopal,443,75025,Potatoes,324.97,338.67,0.18,purchase,5,1624.85,2025-04-02 23:59:00,23,2,479,3,2,2,4.23,sunny,0,0.096,0.5,0.258,0.27,0
1,AAGrocery Market,Grocery,Bhopal,451,83716,Onions,58.38,53.69,0.11,view,0,0.0,2025-05-04 10:48:00,10,6,556,18,4,3,3.96,cold,0,0.372,0.158,0.286,0.26,0
1,AAGrocery Market,Grocery,Bhopal,1107,50842,Wheat Flour,332.7,318.9,0.19,add_to_cart,0,0.0,2025-07-11 14:47:00,14,4,447,8,5,3,4.56,sunny,1,0.224,0.333,0.268,0.228,0
1,AAGrocery Market,Grocery,Bhopal,2609,75025,Potatoes,332.39,395.02,0.23,add_to_cart,0,0.0,2025-08-20 01:57:00,1,2,291,16,7,7,3.79,cloudy,1,0.424,0.412,0.419,0.437,0
1,AAGrocery Market,Grocery,Bhopal,1888,90197,Cheese,303.65,278.01,0.12,view,0,0.0,2025-11-22 14:33:00,14,5,194,15,8,7,4.62,hot,0,0.42,0.438,0.427,0.465,0
1,AAGrocery Market,Grocery,Bhopal,508,90992,Paneer,408.41,431.75,0.04,click,0,0.0,2025-11-18 23:57:00,23,1,80,5,1,0,3.9,cold,1,0.092,0.0,0.055,0.048,0
1,AAGrocery Market,Grocery,Bhopal,2101,90197,Cheese,436.13,408.69,0.08,click,0,0.0,2025-03-20 06:04:00,6,3,344,12,4,1,4.08,rainy,1,0.252,0.077,0.182,0.209,0
1,AAGrocery Market,Grocery,Bhopal,1005,83716,Onions,249.29,298.88,0.21,click,0,0.0,2025-11-25 23:27:00,23,1,467,22,22,0,4.61,cloudy,0,0.616,0.0,0.37,0.311,0
1,AAGrocery Market,Grocery,Bhopal,1026,50525,Tea,141.49,133.09,0.18,purchase,5,707.45,2025-10-29 05:21:00,5,2,90,7,6,2,4.2,rainy,0,0.208,0.25,0.225,0.195,0
1,AAGrocery Market,Grocery,Bhopal,998,42695,Coffee,82.48,89.44,0.12,click,0,0.0,2025-01-24 19:34:00,19,4,413,8,2,2,3.85,cold,1,0.176,0.222,0.194,0.159,1
1,AAGrocery Market,Grocery,Bhopal,1314,50525,Tea,346.69,368.32,0.07,purchase,5,1733.45,2025-07-28 06:13:00,6,0,43,1,1,0,4.47,sunny,0,0.028,0.0,0.017,0.015,0
1,AAGrocery Market,Grocery,Bhopal,2807,90992,Paneer,404.65,451.41,0.16,click,0,0.0,2025-09-01 01:33:00,1,0,475,14,11,0,4.37,sunny,1,0.356,0.0,0.214,0.179,0
1,AAGrocery Market,Grocery,Bhopal,2935,20285,Chocolate,430.96,487.4,0.23,purchase,4,1723.84,2025-11-19 00:33:00,0,2,591,7,2,1,4.39,hot,0,0.148,0.125,0.139,0.121,0
1,AAGrocery Market,Grocery,Bhopal,1592,81604,Bread,349.6,415.64,0.0,add_to_cart,0,0.0,2025-12-26 15:42:00,15,4,600,17,1,1,3.97,hot,0,0.296,0.056,0.2,0.219,0
1,AAGrocery Market,Grocery,Bhopal,68,79598,Bananas,23.35,27.13,0.16,click,0,0.0,2025-06-20 18:38:00,18,4,254,17,2,0,3.58,sunny,0,0.296,0.0,0.178,0.169,1
1,AAGrocery Market,Grocery,Bhopal,1655,46524,Butter,117.6,137.53,0.09,view,0,0.0,2025-05-20 00:39:00,0,1,88,20,10,10,4.62,rainy,1,0.56,0.476,0.526,0.481,0
1,AAGrocery Market,Grocery,Bhopal,1069,29331,Biscuits,373.29,429.65,0.16,view,0,0.0,2025-07-03 16:22:00,16,3,334,14,11,3,4.57,rainy,0,0.392,0.2,0.315,0.281,0
1,AAGrocery Market,Grocery,Bhopal,2640,50525,Tea,429.35,482.98,0.13,view,0,0.0,2025-08-11 04:33:00,4,0,396,15,9,8,4.28,hot,0,0.444,0.5,0.466,0.479,0
1,AAGrocery Market,Grocery,Bhopal,1534,83716,Onions,417.57,468.8,0.13,view,0,0.0,2025-12-15 21:45:00,21,0,298,6,0,0,4.78,rainy,0,0.096,0.0,0.058,0.061,1
1,AAGrocery Market,Grocery,Bhopal,920,65721,Salt,430.19,417.15,0.16,add_to_cart,0,0.0,2025-06-10 20:08:00,20,1,468,4,2,0,4.17,cloudy,0,0.088,0.0,0.053,0.062,1
1,AAGrocery Market,Grocery,Bhopal,2770,10349,Tomatoes,27.6,26.6,0.08,click,0,0.0,2025-02-13 19:00:00,19,3,130,8,7,2,3.85,cloudy,0,0.236,0.222,0.23,0.21,1
1,AAGrocery Market,Grocery,Bhopal,2194,75025,Potatoes,303.27,353.52,0.06,add_to_cart,0,0.0,2025-01-24 04:29:00,4,4,590,13,9,6,4.46,cloudy,1,0.388,0.429,0.404,0.463,0
1,AAGrocery Market,Grocery,Bhopal,913,10349,Tomatoes,323.38,312.28,0.2,click,0,0.0,2025-09-03 02:56:00,2,2,244,21,14,5,4.04,sunny,0,0.564,0.227,0.429,0.47,0
1,AAGrocery Market,Grocery,Bhopal,619,30060,Milk,296.76,279.97,0.08,view,0,0.0,2025-03-04 12:44:00,12,1,330,19,17,1,4.7,cloudy,1,0.52,0.05,0.332,0.368,0
1,AAGrocery Market,Grocery,Bhopal,23,54109,Rice,330.83,323.97,0.03,purchase,2,661.66,2025-07-15 22:25:00,22,1,512,21,1,0,3.82,rainy,0,0.348,0.0,0.209,0.187,0
1,AAGrocery Market,Grocery,Bhopal,970,50842,Wheat Flour,95.76,103.91,0.15,view,0,0.0,2025-01-13 06:36:00,6,0,65,13,8,4,4.4,sunny,1,0.352,0.286,0.326,0.345,0
1,AAGrocery Market,Grocery,Bhopal,1138,46524,Butter,411.1,482.66,0.15,click,0,0.0,2025-06-18 01:30:00,1,2,578,12,5,2,3.85,sunny,1,0.276,0.154,0.227,0.189,0
1,AAGrocery Market,Grocery,Bhopal,2570,83716,Onions,77.67,85.15,0.19,view,0,0.0,2025-01-06 08:41:00,8,0,43,23,22,16,4.23,rainy,0,0.824,0.667,0.761,0.738,0
1,AAGrocery Market,Grocery,Bhopal,1228,19063,Sugar,81.25,94.38,0.05,click,0,0.0,2025-03-30 05:23:00,5,6,230,2,2,1,3.62,sunny,0,0.068,0.333,0.174,0.158,0
1,AAGrocery Market,Grocery,Bhopal,2097,42695,Coffee,497.73,510.2,0.19,view,0,0.0,2025-12-20 19:27:00,19,5,61,9,1,0,4.25,cold,1,0.156,0.0,0.094,0.099,1
1,AAGrocery Market,Grocery,Bhopal,8,29331,Biscuits,423.88,443.35,0.2,view,0,0.0,2025-03-13 19:03:00,19,3,388,4,0,0,4.96,rainy,0,0.064,0.0,0.038,0.037,1
1,AAGrocery Market,Grocery,Bhopal,1178,90197,Cheese,203.01,239.32,0.16,view,0,0.0,2025-05-01 04:44:00,4,3,595,12,0,0,4.53,sunny,0,0.192,0.0,0.115,0.127,0
1,AAGrocery Market,Grocery,Bhopal,1003,54109,Rice,289.2,274.09,0.14,view,0,0.0,2025-04-26 02:33:00,2,5,128,7,2,2,3.98,hot,1,0.16,0.25,0.196,0.158,0
1,AAGrocery Market,Grocery,Bhopal,2078,90197,Cheese,229.93,259.07,0.02,view,0,0.0,2025-05-16 21:26:00,21,4,511,8,5,0,3.75,rainy,0,0.188,0.0,0.113,0.128,1
1,AAGrocery Market,Grocery,Bhopal,410,19063,Sugar,316.29,301.42,0.16,add_to_cart,0,0.0,2025-03-03 18:18:00,18,0,406,3,0,0,4.71,hot,1,0.048,0.0,0.029,0.027,1
1,AAGrocery Market,Grocery,Bhopal,917,46524,Butter,200.57,189.89,0.13,purchase,1,200.57,2025-08-28 07:08:00,7,3,495,17,9,2,4.75,hot,0,0.404,0.111,0.287,0.294,0
1,AAGrocery Market,Grocery,Bhopal,1202,27071,Cooking Oil,444.08,401.78,0.04,click,0,0.0,2025-03-29 19:39:00,19,5,316,23,22,3,3.6,hot,1,0.668,0.125,0.451,0.366,1
1,AAGrocery Market,Grocery,Bhopal,2484,75025,Potatoes,335.91,366.2,0.04,add_to_cart,0,0.0,2025-12-20 12:56:00,12,5,421,8,0,0,3.82,hot,0,0.128,0.0,0.077,0.066,0
1,AAGrocery Market,Grocery,Bhopal,443,42695,Coffee,477.56,529.16,0.08,view,0,0.0,2025-06-02 04:36:00,4,0,121,14,11,7,4.38,sunny,0,0.44,0.467,0.451,0.439,0
1,AAGrocery Market,Grocery,Bhopal,2735,65721,Salt,62.91,75.46,0.16,view,0,0.0,2025-01-01 21:31:00,21,2,313,22,17,16,4.63,rainy,0,0.748,0.696,0.727,0.753,1
1,AAGrocery Market,Grocery,Bhopal,1665,19063,Sugar,262.07,256.1,0.14,click,0,0.0,2025-10-05 00:39:00,0,6,154,21,20,0,3.84,sunny,0,0.576,0.0,0.346,0.287,0
1,AAGrocery Market,Grocery,Bhopal,2589,54109,Rice,55.75,59.55,0.23,click,0,0.0,2025-05-19 16:38:00,16,0,448,25,11,2,4.88,hot,0,0.556,0.077,0.364,0.293,0
1,AAGrocery Market,Grocery,Bhopal,2499,40917,Apples,71.55,76.91,0.24,view,0,0.0,2025-04-02 22:46:00,22,2,57,24,20,10,4.77,cold,1,0.744,0.4,0.606,0.693,0
1,AAGrocery Market,Grocery,Bhopal,1688,40917,Apples,345.25,331.49,0.01,click,0,0.0,2025-03-10 20:58:00,20,0,440,15,2,0,3.61,cold,1,0.264,0.0,0.158,0.165,1
1,AAGrocery Market,Grocery,Bhopal,1111,30060,Milk,37.37,41.92,0.02,view,0,0.0,2025-01-16 19:51:00,19,3,361,19,14,2,4.57,cloudy,0,0.496,0.1,0.338,0.393,1
1,AAGrocery Market,Grocery,Bhopal,1017,54109,Rice,270.53,316.88,0.05,view,0,0.0,2025-11-28 00:53:00,0,4,49,15,6,0,4.85,cold,1,0.312,0.0,0.187,0.178,0
1,AAGrocery Market,Grocery,Bhopal,2245,10349,Tomatoes,84.62,95.83,0.23,view,0,0.0,2025-11-15 03:47:00,3,5,123,19,5,0,4.26,rainy,0,0.364,0.0,0.218,0.193,0
1,AAGrocery Market,Grocery,Bhopal,2225,42695,Coffee,350.42,419.37,0.02,view,0,0.0,2025-07-15 05:27:00,5,1,19,5,3,0,4.5,cold,1,0.116,0.0,0.07,0.072,0
1,AAGrocery Market,Grocery,Bhopal,2130,19063,Sugar,106.32,96.66,0.07,view,0,0.0,2025-02-14 05:25:00,5,4,107,11,6,5,4.0,rainy,0,0.308,0.417,0.352,0.393,0
1,AAGrocery Market,Grocery,Bhopal,1403,75025,Potatoes,199.37,223.27,0.0,view,0,0.0,2025-03-25 18:12:00,18,1,23,14,0,1,3.52,cloudy,0,0.236,0.067,0.168,0.136,1
1,AAGrocery Market,Grocery,Bhopal,2894,40917,Apples,125.29,126.82,0.25,click,0,0.0,2025-07-26 05:18:00,5,5,490,2,1,1,4.41,cloudy,1,0.056,0.333,0.167,0.157,0
1,AAGrocery Market,Grocery,Bhopal,2774,90197,Cheese,46.72,44.78,0.17,add_to_cart,0,0.0,2025-04-17 00:15:00,0,3,600,4,1,1,4.85,hot,0,0.088,0.2,0.133,0.148,0
1,AAGrocery Market,Grocery,Bhopal,1285,27071,Cooking Oil,79.6,74.86,0.21,view,0,0.0,2025-09-19 15:53:00,15,4,235,7,4,1,3.67,sunny,0,0.172,0.125,0.153,0.135,0
1,AAGrocery Market,Grocery,Bhopal,1711,90992,Paneer,328.71,346.74,0.05,view,0,0.0,2025-05-24 14:40:00,14,5,219,4,0,0,4.32,sunny,1,0.064,0.0,0.038,0.04,0
1,AAGrocery Market,Grocery,Bhopal,2817,46524,Butter,40.69,48.75,0.01,view,0,0.0,2025-09-22 11:50:00,11,0,414,9,5,4,3.54,hot,0,0.252,0.4,0.311,0.289,0
1,AAGrocery Market,Grocery,Bhopal,775,19063,Sugar,419.18,409.6,0.0,view,0,0.0,2025-09-06 02:05:00,2,5,555,12,6,2,4.21,hot,1,0.288,0.154,0.234,0.195,0
1,AAGrocery Market,Grocery,Bhopal,324,83716,Onions,311.82,298.82,0.2,add_to_cart,0,0.0,2025-07-07 04:30:00,4,0,254,25,19,11,4.54,sunny,1,0.76,0.423,0.625,0.713,0
1,AAGrocery Market,Grocery,Bhopal,1216,65721,Salt,84.22,87.31,0.19,add_to_cart,0,0.0,2025-04-13 00:38:00,0,6,22,19,11,4,4.92,cloudy,1,0.484,0.2,0.37,0.313,0
1,AAGrocery Market,Grocery,Bhopal,1108,90992,Paneer,261.2,307.36,0.21,view,0,0.0,2025-06-03 11:14:00,11,1,79,4,3,2,4.16,hot,1,0.124,0.4,0.234,0.234,0
1,AAGrocery Market,Grocery,Bhopal,1106,46524,Butter,71.27,67.3,0.05,view,0,0.0,2025-06-22 06:44:00,6,6,149,20,20,18,3.57,cloudy,1,0.776,0.857,0.808,0.935,0
1,AAGrocery Market,Grocery,Bhopal,1213,46524,Butter,332.1,372.5,0.1,view,0,0.0,2025-10-26 19:06:00,19,6,229,1,1,1,4.43,cloudy,0,0.04,0.5,0.224,0.199,1
1,AAGrocery Market,Grocery,Bhopal,2325,65721,Salt,464.3,489.58,0.25,purchase,5,2321.5,2025-10-04 14:07:00,14,5,296,3,3,1,4.22,hot,0,0.096,0.25,0.158,0.151,0
1,AAGrocery Market,Grocery,Bhopal,2074,60736,Eggs,429.98,498.22,0.02,view,0,0.0,2025-09-02 23:27:00,23,1,582,25,5,2,3.85,sunny,0,0.484,0.077,0.321,0.382,0
1,AAGrocery Market,Grocery,Bhopal,429,90197,Cheese,224.43,202.14,0.15,add_to_cart,0,0.0,2025-07-25 14:15:00,14,4,395,6,1,0,4.25,sunny,1,0.108,0.0,0.065,0.072,0
1,AAGrocery Market,Grocery,Bhopal,1541,42695,Coffee,472.61,555.1,0.01,add_to_cart,0,0.0,2025-09-26 13:57:00,13,4,404,8,6,6,4.91,rainy,0,0.272,0.667,0.43,0.466,0
1,AAGrocery Market,Grocery,Bhopal,199,65721,Salt,128.41,122.79,0.1,add_to_cart,0,0.0,2025-05-21 19:09:00,19,2,212,11,9,0,4.7,sunny,1,0.284,0.0,0.17,0.198,1
1,AAGrocery Market,Grocery,Bhopal,1624,65721,Salt,40.37,46.05,0.04,view,0,0.0,2025-09-23 21:32:00,21,1,342,23,12,9,3.71,cloudy,0,0.62,0.375,0.522,0.517,1
1,AAGrocery Market,Grocery,Bhopal,1084,29331,Biscuits,209.88,219.5,0.16,purchase,4,839.52,2025-06-03 09:27:00,9,1,353,20,4,4,4.91,rainy,1,0.416,0.19,0.326,0.299,0
1,AAGrocery Market,Grocery,Bhopal,609,42695,Coffee,103.0,105.68,0.15,add_to_cart,0,0.0,2025-11-29 22:27:00,22,5,273,23,3,3,4.18,sunny,1,0.44,0.125,0.314,0.285,0
1,AAGrocery Market,Grocery,Bhopal,1491,20285,Chocolate,388.4,361.03,0.16,click,0,0.0,2025-08-18 16:50:00,16,0,479,13,4,0,4.34,cold,0,0.256,0.0,0.154,0.136,0
1,AAGrocery Market,Grocery,Bhopal,998,29331,Biscuits,416.49,451.74,0.12,view,0,0.0,2025-10-13 11:13:00,11,0,122,15,3,0,4.47,sunny,1,0.276,0.0,0.166,0.193,0
1,AAGrocery Market,Grocery,Bhopal,2337,20285,Chocolate,353.09,358.23,0.02,view,0,0.0,2025-10-12 02:15:00,2,6,235,20,5,2,3.86,hot,1,0.404,0.095,0.28,0.243,0
1,AAGrocery Market,Grocery,Bhopal,633,27071,Cooking Oil,496.49,507.43,0.04,view,0,0.0,2025-05-27 06:09:00,6,1,438,20,5,4,4.85,cloudy,0,0.428,0.19,0.333,0.323,0
1,AAGrocery Market,Grocery,Bhopal,1412,20285,Chocolate,481.05,446.1,0.23,view,0,0.0,2025-05-31 03:38:00,3,5,513,20,9,7,4.39,cold,1,0.512,0.333,0.44,0.519,0
1,AAGrocery Market,Grocery,Bhopal,284,79598,Bananas,426.08,492.88,0.06,click,0,0.0,2025-06-12 15:57:00,15,3,258,14,11,0,4.48,sunny,0,0.356,0.0,0.214,0.234,0
1,AAGrocery Market,Grocery,Bhopal,1925,75025,Potatoes,489.62,517.91,0.14,purchase,4,1958.48,2025-10-06 23:10:00,23,0,51,12,3,2,3.89,cloudy,0,0.252,0.154,0.213,0.229,0
1,AAGrocery Market,Grocery,Bhopal,840,50525,Tea,119.97,133.86,0.15,purchase,1,119.97,2025-11-08 19:24:00,19,5,376,10,9,8,4.38,sunny,1,0.364,0.727,0.509,0.469,1
1,AAGrocery Market,Grocery,Bhopal,447,10349,Tomatoes,94.53,102.76,0.08,add_to_cart,0,0.0,2025-10-06 05:17:00,5,0,313,18,15,12,4.38,sunny,1,0.612,0.632,0.62,0.569,0
1,AAGrocery Market,Grocery,Bhopal,1851,29331,Biscuits,186.68,195.45,0.19,view,0,0.0,2025-01-19 16:12:00,16,6,213,13,3,1,4.96,cloudy,0,0.256,0.071,0.182,0.208,0
1,AAGrocery Market,Grocery,Bhopal,2202,20285,Chocolate,262.71,277.9,0.18,view,0,0.0,2025-04-15 14:22:00,14,1,516,4,4,1,3.81,sunny,1,0.124,0.2,0.154,0.149,0
1,AAGrocery Market,Grocery,Bhopal,917,20285,Chocolate,376.37,384.92,0.04,view,0,0.0,2025-09-03 03:01:00,3,2,450,14,7,3,3.66,hot,0,0.344,0.2,0.286,0.322,0
1,AAGrocery Market,Grocery,Bhopal,1548,81604,Bread,144.14,141.16,0.16,purchase,2,288.28,2025-12-29 12:42:00,12,0,511,25,5,5,4.89,rainy,1,0.52,0.192,0.389,0.329,0
1,AAGrocery Market,Grocery,Bhopal,1530,40917,Apples,88.92,87.29,0.19,view,0,0.0,2025-07-08 11:37:00,11,1,475,23,13,6,4.39,cloudy,1,0.596,0.25,0.458,0.417,0
1,AAGrocery Market,Grocery,Bhopal,2576,90197,Cheese,437.91,408.46,0.24,view,0,0.0,2025-01-21 09:36:00,9,1,165,6,3,0,3.81,rainy,0,0.132,0.0,0.079,0.067,0
1,AAGrocery Market,Grocery,Bhopal,1047,83716,Onions,446.29,495.91,0.12,click,0,0.0,2025-09-05 02:37:00,2,4,464,6,2,2,3.61,cloudy,0,0.144,0.286,0.201,0.203,0
1,AAGrocery Market,Grocery,Bhopal,1866,20285,Chocolate,467.43,479.74,0.03,view,0,0.0,2025-05-14 21:19:00,21,2,437,4,2,2,4.17,sunny,0,0.112,0.4,0.227,0.24,1
1,AAGrocery Market,Grocery,Bhopal,2369,90992,Paneer,121.23,111.93,0.07,purchase,3,363.69,2025-12-15 07:16:00,7,0,530,3,1,0,5.0,hot,0,0.06,0.0,0.036,0.031,0
1,AAGrocery Market,Grocery,Bhopal,2012,30060,Milk,355.76,407.88,0.03,view,0,0.0,2025-06-24 00:52:00,0,1,123,12,6,6,3.6,cold,1,0.336,0.462,0.386,0.323,0
